"V1","V2"
0.810458456998542,0.903180360296163
0.153006442316188,0.937579495137682
0.735547646413071,0.741422491431208
0.922725995054237,0.516159088667736
0.5470467505012,0.0188483258058438
0.137676817513252,0.9074750467564
0.463572518067221,0.733933994001306
0.437255731539147,0.900760379470456
0.472095656952797,0.588605610055376
0.48070500138836,0.155493454621788
0.583181822277098,0.355925131596724
0.699937963063618,0.354593577272134
0.044481189980192,0.789065880031722
0.598291710821138,0.388941125455255
0.269991190675219,0.173454957101175
0.696659275075684,0.382050788371489
0.493104171605238,0.833758429256676
0.0565095629435939,0.332184544553604
0.128564745127565,0.859448597478985
0.589269217003136,0.627180245810536
0.451324710593452,0.088716015092314
0.409389118001083,0.214716154770218
0.922676716911783,0.398883494308164
0.717374010992654,0.323708353641289
0.495273820594175,0.48287271019945
0.5890135072439,0.268736873030958
0.650410971205095,0.696241137762125
0.188696228258502,0.775446650640318
0.655525734729449,0.481792598546683
0.280902999087196,0.950360067811537
0.454066334861749,0.191031668739064
0.0163193024681916,0.851490091325235
0.0904272044563802,0.512893411256799
0.787161587907376,0.405447239366599
0.210571810556328,0.309796907342448
0.343312779303887,0.515642304963805
0.321983490132859,0.760085032809919
0.408593218537837,0.879046654524678
0.903623195354274,0.803906772102371
0.813380083810319,0.00579177872386993
0.62413310138967,0.186635372652709
0.893986164114699,0.479380326743961
0.67681425944375,0.300307097719954
0.408908813738505,0.105218761806726
0.339864917493403,0.428775406951384
0.412962576350248,0.539146915344186
0.402240857637045,0.0773200222948949
0.557768602626368,0.624713418060073
0.688562840507615,0.601346207102763
0.249829449682619,0.392046903387121
0.152578060919474,0.900492663100007
0.470289235427082,0.753139233834334
0.308955629650217,0.136314588215536
0.661469869684831,0.351779664440586
0.206574490286292,0.667455626146582
0.772997074942894,0.455717249491529
0.731894839376706,0.426210682990919
0.325342706793752,0.569112733792385
0.716727803246906,0.869751071768865
0.728838883479705,0.363443255796143
0.451231908019687,0.799738453781604
0.0726541995797478,0.0490520259372009
0.53640766292177,0.319238543836776
0.760058914099879,0.517996812878022
0.0630319239829295,0.457152131965301
0.36131555427649,0.794326886818743
0.362404453191004,0.233681312903229
0.304350462580308,0.0323422774037332
0.308133882957475,0.838219184277018
0.369005978282831,0.126525004468207
0.330873425542766,0.0332310891039824
0.0273717222021237,0.633757472928044
0.74878212547551,0.89592368373464
0.567332364154312,0.446390018297621
0.415660336952971,0.281651026705143
0.531333399358519,0.861418456345573
0.493828943166048,0.178604719962408
0.54869106391625,0.131870701310482
0.187432161994718,0.0983058953302974
0.505527205101601,0.180155893432076
0.11513140866238,0.994567985849022
0.21090240237948,0.355091733359518
0.159058191367449,0.73010202959674
0.484852166811296,0.605918929453738
0.708009123398433,0.712227264452556
0.10773703535304,0.619653281031149
0.882479361853494,0.313914050183753
0.957311682896882,0.132559373642399
0.811167989560157,0.00713441881443353
0.109925694266461,0.102000800011718
0.711414427024825,0.247573598403323
0.849785572792264,0.198477938138743
0.40121772360366,0.131663927665469
0.323654963942299,0.975493290206093
0.658347365198716,0.675072106163716
0.422414824800166,0.725820068728778
0.805732591681271,0.0852774744242697
0.44607209362625,0.726380900965824
0.666605268990131,0.87776499254981
0.533398988877188,0.0874640711565797
0.936624490147898,0.925205839202463
0.645397144891929,0.522335645427419
0.6101905167847,0.559725332637986
0.213109301013577,0.462561533603072
0.899625476012495,0.040910375655945
0.782674858997662,0.891925247740106
0.251696876099554,0.577429779829782
0.108018818885999,0.357709874958651
0.706969422066966,0.208144032231988
0.954383419480117,0.68965182463815
0.425143194252109,0.208661163784918
0.0430177780677792,0.334263981675475
0.563593840977996,0.188891543841325
0.197140468285703,0.304525100007006
0.485672884392543,0.335733480246869
0.888568299548283,0.905899483577137
0.436987412835793,0.859695075269923
0.0338229683775402,0.78224108547581
0.674757466267225,0.190704917457565
0.692599615794774,0.954881396287896
0.527330177995534,0.853539272103498
0.926340149407916,0.131096335888849
0.551351258224124,0.271731370948284
0.322086927712448,0.351635457049165
0.971014206058103,0.000407356788574302
0.720789352879903,0.335752000761315
0.882478114114014,0.802916379414174
0.821377719251105,0.115391885629276
0.390405905480596,0.494233140442635
0.376490153910115,0.267351373473435
0.954639012125534,0.545164079962794
0.903114603564105,0.775307371808201
0.184555218878082,0.78999249947221
0.117609304716516,0.145511792569061
0.691365460586738,0.16190553332594
0.481806732764421,0.240337304768655
0.0302907299018632,0.0267941145163904
0.712886317232706,0.584701763842713
0.484200773694031,0.00299527673586681
0.0625731004437443,0.271400023356826
0.605393623682175,0.814029530463308
0.718935947292176,0.505923165295277
0.423697234394267,0.61587362459435
0.52603300321262,0.442402211022484
0.703395064758643,0.0709080143712617
0.795562901179559,0.843803448954392
0.289786603365935,0.893219029714716
0.405430686038356,0.897486032610083
0.952782331541815,0.650147116098227
0.267084556062144,0.606065250714676
0.83932386282351,0.841937733609939
0.987605145997803,0.246556841135915
0.21526612871684,0.594096420698812
0.751960426431096,0.403988537385505
0.0968473782167432,0.636714051579247
0.875724423246151,0.676305887911381
0.849340799884611,0.564447696415037
0.887353455081936,0.3781727246614
0.863665724788437,0.73460562219796
0.748727338326929,0.991545914495725
0.329125570938484,0.141904561434907
0.427129522162243,0.185790514025005
0.691258069775458,0.0293570060996006
0.913298219201628,0.980528445204235
0.824030490219207,0.0106958181654872
0.00100258300279669,0.79816391063344
0.110958494264485,0.0677172257763294
0.999487321566176,0.746187442961845
0.367174771701068,0.433639167853852
0.689091410797791,0.322843142587546
0.732490311692931,0.200238078052532
0.478140803159514,0.89796192100646
0.722682416745914,0.279200361825916
0.714591778264169,0.259459180284177
0.941130001739375,0.967498692739692
0.394710009940826,0.815447912228565
0.557650786589683,0.374393446108754
0.791726166074873,0.814878859672417
0.26451784489204,0.478281736253435
0.040407078900531,0.796881356451503
0.85419444685626,0.190972362580302
0.123056026081474,0.0589755261938343
0.736324042583676,0.540297774221268
0.147110016923138,0.139614190682711
0.97301556947344,0.920514053540985
0.988658012738653,0.326129668353817
0.959366433915733,0.112801484871355
0.826479034011168,0.864443618060153
0.0233560744342542,0.775606549420898
0.918570459602088,0.738214981171469
0.980884577851741,0.209748843830954
0.402689324868699,0.163736964822116
0.568797522063806,0.226611525084636
0.633392796093994,0.365797288270163
0.954374208000916,0.599532568990899
0.619955082645327,0.860509702699729
0.414478802171441,0.890099660991861
0.361422954400995,0.361617582434895
0.219932503939131,0.188857349167189
0.404214277415669,0.900915991373017
0.356888549223733,0.903180360296163
0.716630104011638,0.937579495137682
0.731238071829434,0.741422491431208
0.947701177588162,0.516159088667736
0.107418928142436,0.0188483258058438
0.803800688868049,0.9074750467564
0.121310684884112,0.733933994001306
0.66617860937611,0.900760379470456
0.249575878472948,0.588605610055376
0.349529425777057,0.155493454621788
0.404519927720573,0.355925131596724
0.0823703015067202,0.354593577272134
0.191344733070513,0.789065880031722
0.25654403780614,0.388941125455255
0.2204454827245,0.173454957101175
0.483480777257123,0.382050788371489
0.155407405766831,0.833758429256676
0.0102580623081133,0.332184544553604
0.965586500671225,0.859448597478985
0.287378231476683,0.627180245810536
0.611209198397471,0.088716015092314
0.0591750231823895,0.214716154770218
0.653931105979176,0.398883494308164
0.316961853049711,0.323708353641289
0.45302186166601,0.48287271019945
0.540892816266442,0.268736873030958
0.19379893860551,0.696241137762125
0.749064939051286,0.775446650640318
0.203777862569735,0.481792598546683
0.0740975752501506,0.950360067811537
0.266623988155692,0.191031668739064
0.194413537261546,0.851490091325235
0.810648540410888,0.512893411256799
0.499846573213136,0.405447239366599
0.605712593297525,0.309796907342448
0.83950370937045,0.515642304963805
0.559456064684052,0.760085032809919
0.485346916353367,0.879046654524678
0.00851515582090998,0.803906772102371
0.955102392859128,0.00579177872386993
0.160051104913147,0.186635372652709
0.137606819537985,0.479380326743961
0.667110298238448,0.300307097719954
0.984555015756619,0.105218761806726
0.458286333671668,0.428775406951384
0.599509146925505,0.539146915344186
0.0490709606573823,0.0773200222948949
0.343943912196051,0.624713418060073
0.391987700139508,0.601346207102763
0.835738747807606,0.392046903387121
0.409572332909108,0.900492663100007
0.754926586762241,0.753139233834334
0.187079424250992,0.136314588215536
0.754722831533837,0.351779664440586
0.681907123615193,0.667455626146582
0.626918310858078,0.455717249491529
0.225354910798795,0.426210682990919
0.575556821589316,0.569112733792385
0.694718756364077,0.869751071768865
0.964991414853887,0.363443255796143
0.276022323037647,0.799738453781604
0.312949907522085,0.0490520259372009
0.0301815337216852,0.319238543836776
0.611276646178575,0.517996812878022
0.889142227112684,0.457152131965301
0.551531479162757,0.794326886818743
0.661198055494855,0.233681312903229
0.850728021224828,0.0323422774037332
0.470921708259665,0.838219184277018
0.795040221737783,0.126525004468207
0.0902632320706622,0.0332310891039824
0.473160222269904,0.633757472928044
0.494161324758445,0.89592368373464
0.0564898286829433,0.446390018297621
0.818890942570129,0.281651026705143
0.865492071495939,0.861418456345573
0.315607258502,0.178604719962408
0.0643473471012544,0.131870701310482
0.902311348049147,0.0983058953302974
0.758427056193545,0.180155893432076
0.997155801488181,0.994567985849022
0.441862626678177,0.355091733359518
0.844474786578388,0.73010202959674
0.604035363215803,0.605918929453738
0.240441154691335,0.712227264452556
0.939556523791458,0.619653281031149
0.112241331568499,0.313914050183753
0.145981354490882,0.132559373642399
0.0610690209321576,0.00713441881443353
0.0564544833597104,0.102000800011718
0.643106962034071,0.247573598403323
0.489355403181613,0.198477938138743
0.0265956648001211,0.131663927665469
0.504655211458049,0.975493290206093
0.536942008809172,0.675072106163716
0.513776490899155,0.725820068728778
0.43775480102119,0.0852774744242697
0.521351585267375,0.726380900965824
0.709009027917375,0.87776499254981
0.136321295135382,0.0874640711565797
0.174707552497082,0.925205839202463
0.518629054742596,0.522335645427419
0.340588764018021,0.559725332637986
0.541879794725915,0.462561533603072
0.143320455637447,0.040910375655945
0.866129149020385,0.891925247740106
0.581991040393276,0.577429779829782
0.19647382103525,0.357709874958651
0.379205243632824,0.208144032231988
0.084989689448349,0.68965182463815
0.786269934043322,0.208661163784918
0.852408057381603,0.334263981675475
0.672786834635693,0.188891543841325
0.119392140031225,0.304525100007006
0.134086230511297,0.335733480246869
0.637158776058123,0.905899483577137
0.785594080901604,0.859695075269923
0.684252406546031,0.78224108547581
0.0329116892175822,0.190704917457565
0.244636389865626,0.954881396287896
0.666745897541555,0.853539272103498
0.0183550826781097,0.131096335888849
0.987622037163327,0.271731370948284
0.65524798265928,0.351635457049165
0.0684185943638598,0.000407356788574302
0.657501780139369,0.335752000761315
0.213276137449182,0.802916379414174
0.411616295719563,0.115391885629276
0.783244853819471,0.494233140442635
0.187630077597465,0.267351373473435
0.156712800403187,0.545164079962794
0.196757329610531,0.775307371808201
0.223938134168073,0.78999249947221
0.62973653711034,0.145511792569061
0.137750280008665,0.16190553332594
0.161298837873656,0.240337304768655
0.427165089838751,0.0267941145163904
0.572413810543267,0.584701763842713
0.798481758394583,2.38938525728483
0.567382513567493,2.07226659388705
0.113550948081231,1.83612222670918
1.04046460678427,2.08614643880119
1.28921475120084,3.0899531643156
1.0961323345505,2.09206853524164
1.17231525654863,1.57669223404751
0.315716430314248,2.35297411778811
0.814421634500757,1.35381378027667
1.21409310134033,1.39055166247974
0.591243375946791,2.85493823705315
1.40584918773407,1.72991644591334
1.03002333716692,1.94028128681318
1.30606571491222,1.82267860068647
0.478834370168692,2.23522073305745
1.08367628561865,1.33002041547901
0.882288321872115,2.77754114233155
0.655231108104365,2.00422923450493
0.814657986244661,1.56737464877102
1.53582145069308,1.44306274824223
1.10107878329002,1.67792183543315
1.27567271515345,2.09976888387169
1.58243940614057,1.13578698208254
1.80760281203456,2.14312137624064
0.410357414791063,1.58125921961875
1.3126138711192,1.70872606612033
0.757423658139304,1.82893757978468
1.31057427662397,1.82271005827689
0.931320595369636,1.88482861041779
1.46157343790095,2.44630435266725
1.83149988045013,1.93194668102713
0.993855576216761,1.35090347065264
0.487863078799108,1.71110714297475
1.32331432604217,2.67443141274839
0.899319858939163,2.13393082010111
0.9745090773207,1.60090289299973
0.703687589924203,1.9541733685359
0.832315074220961,1.98820422762674
0.925953202235976,2.40501196081497
1.34978480719728,2.49821884746595
1.47160915060189,1.61398129175415
0.936410078528246,1.92169845368602
0.523377630474811,1.4131901083543
1.34228169263137,2.08970602713992
0.982626961507098,2.03835338504979
0.547468778909323,1.85080736788616
0.449338636769933,1.44354503752409
1.60608390842828,2.34906738363179
0.899534202637991,1.36115263942844
0.893572509307539,2.21325457736644
1.05411029941636,2.5108018366204
0.986741214770114,1.91543709622549
1.07240558001439,1.83674749057492
1.85066536022506,1.38224928309375
1.40908075105875,1.00794950622309
1.99613512662333,1.29146319873259
1.66372368831834,2.17939797301468
1.57856705751087,2.41379253268452
0.755600278280456,2.12820628066465
0.86008420191167,2.39654795155192
0.90448601537946,2.27831672004349
1.24953067028123,2.10114556514649
0.669389144413853,2.40098007845448
1.58717066582418,2.75255004207138
1.11723737185795,1.74755150425096
1.53387540170741,1.9805692331165
1.42684387010583,2.12759764495887
1.00000524904097,2.83742107152176
1.26396713400213,1.30795706093547
1.05677245192412,1.82247156508584
0.968151054171593,2.33673943097925
0.275195881818815,2.5914985528558
1.11059275053036,2.03794024999416
1.10619611997486,2.05411512296985
1.21408730690163,1.80443029921517
1.34485583887414,2.25683387657974
1.35468425854537,1.52757012388315
1.12836026306216,2.39649072693463
0.90254925381347,2.31788668799479
0.866230818007554,1.33098569105753
0.830186980300725,1.17538469563738
1.05749321710102,2.63840464319846
1.22148656794356,0.860242165502761
0.416771453180233,2.45587516135395
1.35017900108252,1.4445422769074
0.878165300021998,1.98693298353967
-0.603928822279203,1.77715983665282
0.680113572259873,1.57794980513491
0.963109020150297,1.32862448610149
1.29241368478314,2.41505486244847
1.43761818188631,2.26355231272095
0.313199096011144,1.48328500248978
1.12934751020463,2.39105950639449
0.692330436251159,2.01493678931384
0.622388157336051,1.17091574904461
1.30795538752911,2.64661229423375
0.879944101694697,1.95984825977778
0.866641959946928,2.08014172862925
1.57136661549753,1.88871549418542
0.0855501367417471,1.75155125232929
0.628681988356783,2.7358630714409
0.691079715501682,2.0248821776732
1.50311525786298,2.06308889355365
1.58733285919445,2.17941669997024
0.76951542146546,2.02869076056994
0.989536027705632,2.17055627421631
2.0509896823241,1.28612429671342
0.389879201480487,1.84643427954425
1.25998230923422,2.49053528797497
1.3703293107746,2.31765098589415
1.34948718863689,2.09596523348211
1.48227229602767,2.01426921047981
0.891105712390094,1.72242137409554
0.599805360027416,2.31382759392478
0.812041107230541,2.00862568945361
1.59865798959041,1.66750135918819
0.816072499977739,2.44358686404693
1.64056455535487,1.31938200680271
1.54266661197315,1.84452951388806
0.798722658362528,1.2262413373343
0.593441884972414,1.27045106286672
1.3370547763096,2.11602863260011
1.31766002476085,1.36661836603001
1.02806642006404,1.49046138740449
0.412664647708084,1.98817318195004
1.46744234130405,2.58930176513195
0.585337789593027,2.32181516793643
0.501905181591791,1.98645758889706
1.45326153977496,1.78749192378768
1.06525103170113,1.38768633618748
0.653054381647274,1.4922784993308
1.16429174201795,2.31607604131791
1.24496760261699,3.22624994448891
1.28189272274879,2.42886545500972
1.46469331920366,1.67896518170857
1.80045611728566,1.28058894373226
-0.416572857777396,2.01380260971387
0.526734325410564,2.39339988520373
0.457874777546782,2.06197566441852
1.32363730335784,1.20627844788645
1.51070338949051,1.77651661560546
1.34198122782219,2.26818000851341
1.12604355998142,1.42383662292327
0.511019866803186,2.01961870041128
1.05695566942007,1.87078846545083
1.35864080050638,2.48103202094505
1.12633492044964,1.61117872907901
0.626749432397423,1.60878452320956
1.03114178946232,2.3586564181856
1.62730201264871,1.70324027501665
0.546538138056259,1.70413533546078
1.57600935217709,1.77624381139818
0.171023288118711,2.38388182006264
1.48337976618709,1.51692522539193
1.50138235959984,1.40559821458913
0.556600188418642,2.07075068004912
0.922145467625927,2.00308743009284
1.42096090127185,1.37733893642521
1.5029944804821,2.42165669148901
1.82054129341855,2.06688094864946
1.98424651288806,2.34056715363099
0.929170273726698,1.82972915963998
0.973343002125943,2.20128784523202
1.14310242970016,1.84008189720485
0.0383936074274532,2.16649402233429
1.42898415114046,2.09073842981361
0.725099848902024,1.9431343566739
0.395254604658283,1.1983678384351
0.367036423457221,1.84696354954717
0.424811659674204,2.01858795788263
0.291174843849457,2.50688449080735
1.40019616647488,2.3038415628026
0.709988941683888,2.19835964112728
1.5636446077907,2.69029116845246
0.65494033536737,2.56115309466563
1.42276687612959,2.12888914933479
1.4067925439435,1.49284566447897
1.38237937304155,2.4740060932018
0.126131905376161,1.61351571757437
0.570007952103074,1.51075685329336
1.34785900516569,2.09753741536498
0.709961036932822,1.24021089527921
1.5874165546163,1.94165606098343
1.36853955270978,2.61242955725533
0.890815491640998,1.88606223003681
0.418256507655927,2.26431509737791
1.76196038996332,1.96883045529422
1.36150131329808,1.79060860331128
0.829034486621803,2.15832396789914
1.77289472800174,1.2912510771938
0.918010455664684,2.76051660178519
1.15350851521713,1.98736081333022
0.359270379068531,1.63724564119545
0.666150758609363,1.06757114554564
1.38282948962897,1.56786281498577
0.962602024151797,1.97812578200161
1.26925178714563,2.15281447867151
1.72073601465494,1.60409800269537
0.74019985937569,1.85279576461123
1.0889091761128,1.92702869031442
